image,class
paper50_aug.jpg,2
plastic304.jpg,4
metal357_aug.jpg,5
paper508.jpg,2
glass128_aug.jpg,1
glass390.jpg,1
plastic69_aug.jpg,4
plastic208_aug.jpg,4
cardboard38.jpg,3
paper67_aug.jpg,2
paper206_aug.jpg,2
cardboard73.jpg,3
glass27_aug.jpg,1
metal402.jpg,5
glass427_aug.jpg,1
glass66_aug.jpg,1
trash52_aug.jpg,6
trash2_aug.jpg,6
cardboard305.jpg,3
glass90.jpg,1
plastic164.jpg,4
plastic244.jpg,4
glass219.jpg,1
paper183.jpg,2
glass491_aug.jpg,1
plastic454.jpg,4
plastic404.jpg,4
cardboard329.jpg,3
metal352.jpg,5
paper518.jpg,2
plastic82.jpg,4
paper23.jpg,2
metal375.jpg,5
plastic57.jpg,4
glass252_aug.jpg,1
trash10_aug.jpg,6
trash132.jpg,6
glass367_aug.jpg,1
paper465.jpg,2
paper537.jpg,2
cardboard248_aug.jpg,3
glass415_aug.jpg,1
paper277_aug.jpg,2
plastic39.jpg,4
plastic364_aug.jpg,4
cardboard51_aug.jpg,3
glass478_aug.jpg,1
trash112_aug.jpg,6
metal76_aug.jpg,5
plastic142.jpg,4
cardboard314.jpg,3
metal80.jpg,5
metal107_aug.jpg,5
glass165_aug.jpg,1
plastic475_aug.jpg,4
cardboard237.jpg,3
paper123_aug.jpg,2
plastic244_aug.jpg,4
cardboard222.jpg,3
paper574_aug.jpg,2
metal29.jpg,5
metal27.jpg,5
glass80_aug.jpg,1
glass221_aug.jpg,1
plastic65.jpg,4
cardboard336_aug.jpg,3
plastic473.jpg,4
glass457.jpg,1
metal86_aug.jpg,5
glass47_aug.jpg,1
glass249_aug.jpg,1
paper314.jpg,2
paper281_aug.jpg,2
metal225_aug.jpg,5
paper417.jpg,2
metal218.jpg,5
plastic283_aug.jpg,4
cardboard247.jpg,3
glass130.jpg,1
plastic371_aug.jpg,4
paper3_aug.jpg,2
plastic254.jpg,4
glass12_aug.jpg,1
paper359.jpg,2
cardboard312_aug.jpg,3
metal90_aug.jpg,5
plastic51_aug.jpg,4
glass100.jpg,1
paper403_aug.jpg,2
paper374_aug.jpg,2
plastic58_aug.jpg,4
paper155_aug.jpg,2
plastic31.jpg,4
plastic85_aug.jpg,4
plastic251_aug.jpg,4
paper390_aug.jpg,2
cardboard31_aug.jpg,3
trash56.jpg,6
metal51.jpg,5
paper520_aug.jpg,2
cardboard100.jpg,3
glass129.jpg,1
plastic228_aug.jpg,4
cardboard262.jpg,3
cardboard29_aug.jpg,3
metal50_aug.jpg,5
cardboard232_aug.jpg,3
glass455_aug.jpg,1
cardboard401.jpg,3
cardboard16_aug.jpg,3
glass307_aug.jpg,1
cardboard29_aug.jpg,3
paper503.jpg,2
metal327_aug.jpg,5
plastic188.jpg,4
cardboard196_aug.jpg,3
glass393_aug.jpg,1
paper361.jpg,2
paper153.jpg,2
metal380.jpg,5
glass370_aug.jpg,1
paper29_aug.jpg,2
glass171_aug.jpg,1
cardboard29_aug.jpg,3
cardboard276_aug.jpg,3
plastic433_aug.jpg,4
metal235.jpg,5
cardboard33_aug.jpg,3
glass464_aug.jpg,1
plastic107_aug.jpg,4
metal389_aug.jpg,5
trash113.jpg,6
metal150.jpg,5
plastic136_aug.jpg,4
cardboard394_aug.jpg,3
paper377_aug.jpg,2
glass419_aug.jpg,1
paper277_aug.jpg,2
glass270_aug.jpg,1
glass160.jpg,1
cardboard125_aug.jpg,3
cardboard36.jpg,3
glass160_aug.jpg,1
paper481_aug.jpg,2
paper58_aug.jpg,2
paper505_aug.jpg,2
metal160.jpg,5
metal330_aug.jpg,5
metal391.jpg,5
plastic355_aug.jpg,4
paper79.jpg,2
paper25.jpg,2
paper405.jpg,2
metal364.jpg,5
plastic18.jpg,4
plastic470_aug.jpg,4
glass78_aug.jpg,1
metal234_aug.jpg,5
cardboard210.jpg,3
glass208.jpg,1
paper565_aug.jpg,2
paper109.jpg,2
plastic301_aug.jpg,4
plastic296.jpg,4
glass143_aug.jpg,1
plastic17_aug.jpg,4
plastic104.jpg,4
glass455_aug.jpg,1
cardboard178_aug.jpg,3
paper161_aug.jpg,2
metal149_aug.jpg,5
paper275.jpg,2
metal305.jpg,5
metal238.jpg,5
plastic391.jpg,4
metal73.jpg,5
paper193.jpg,2
paper525.jpg,2
glass387.jpg,1
metal79.jpg,5
metal253.jpg,5
paper406_aug.jpg,2
paper382_aug.jpg,2
plastic412.jpg,4
paper13_aug.jpg,2
metal405.jpg,5
cardboard366_aug.jpg,3
paper116_aug.jpg,2
paper31.jpg,2
metal113_aug.jpg,5
plastic199.jpg,4
plastic460_aug.jpg,4
plastic137.jpg,4
glass95.jpg,1
glass96_aug.jpg,1
plastic307.jpg,4
glass60_aug.jpg,1
metal387.jpg,5
paper328_aug.jpg,2
trash65.jpg,6
glass305_aug.jpg,1
plastic329.jpg,4
paper417_aug.jpg,2
plastic277.jpg,4
glass385.jpg,1
plastic295_aug.jpg,4
paper472_aug.jpg,2
metal146_aug.jpg,5
glass224.jpg,1
glass185_aug.jpg,1
paper543_aug.jpg,2
glass108.jpg,1
metal318_aug.jpg,5
paper393_aug.jpg,2
metal404.jpg,5
cardboard4.jpg,3
cardboard200.jpg,3
glass322.jpg,1
trash119.jpg,6
glass255_aug.jpg,1
metal402_aug.jpg,5
paper443_aug.jpg,2
glass352.jpg,1
cardboard141.jpg,3
paper544.jpg,2
paper249_aug.jpg,2
paper332.jpg,2
glass133_aug.jpg,1
cardboard224.jpg,3
paper98.jpg,2
plastic132.jpg,4
cardboard61_aug.jpg,3
cardboard300_aug.jpg,3
glass481.jpg,1
paper479_aug.jpg,2
paper297.jpg,2
glass166.jpg,1
plastic355_aug.jpg,4
paper354_aug.jpg,2
metal131.jpg,5
metal8.jpg,5
paper98_aug.jpg,2
plastic334_aug.jpg,4
glass350.jpg,1
plastic441_aug.jpg,4
paper340_aug.jpg,2
paper307_aug.jpg,2
plastic447.jpg,4
plastic443.jpg,4
paper499.jpg,2
metal349_aug.jpg,5
plastic341.jpg,4
plastic480.jpg,4
plastic1_aug.jpg,4
cardboard288.jpg,3
paper50.jpg,2
trash34.jpg,6
plastic359_aug.jpg,4
plastic354.jpg,4
metal345_aug.jpg,5
cardboard337_aug.jpg,3
plastic155_aug.jpg,4
glass257.jpg,1
paper506_aug.jpg,2
metal95_aug.jpg,5
plastic65_aug.jpg,4
cardboard303.jpg,3
metal118_aug.jpg,5
plastic274_aug.jpg,4
paper257.jpg,2
cardboard263.jpg,3
glass158.jpg,1
plastic43_aug.jpg,4
cardboard272.jpg,3
trash18.jpg,6
cardboard264.jpg,3
plastic131_aug.jpg,4
glass144_aug.jpg,1
cardboard386.jpg,3
metal309_aug.jpg,5
metal381.jpg,5
trash103.jpg,6
plastic181_aug.jpg,4
paper423.jpg,2
cardboard392.jpg,3
paper588.jpg,2
glass383_aug.jpg,1
plastic87_aug.jpg,4
glass501_aug.jpg,1
cardboard42.jpg,3
cardboard394.jpg,3
glass35_aug.jpg,1
metal181.jpg,5
trash48.jpg,6
metal374.jpg,5
plastic361.jpg,4
trash46_aug.jpg,6
paper191_aug.jpg,2
plastic370_aug.jpg,4
paper161_aug.jpg,2
plastic237.jpg,4
glass263.jpg,1
glass291_aug.jpg,1
cardboard68.jpg,3
glass260.jpg,1
metal319.jpg,5
plastic192.jpg,4
paper199.jpg,2
paper395.jpg,2
paper89_aug.jpg,2
plastic475.jpg,4
cardboard72_aug.jpg,3
glass12.jpg,1
paper192_aug.jpg,2
paper419.jpg,2
cardboard321_aug.jpg,3
metal57.jpg,5
metal372.jpg,5
plastic113_aug.jpg,4
glass145.jpg,1
paper106_aug.jpg,2
cardboard20.jpg,3
metal33.jpg,5
cardboard390.jpg,3
paper582_aug.jpg,2
glass313.jpg,1
trash133_aug.jpg,6
metal151.jpg,5
plastic408_aug.jpg,4
paper27_aug.jpg,2
paper118.jpg,2
paper543_aug.jpg,2
metal154.jpg,5
paper386.jpg,2
plastic257_aug.jpg,4
cardboard287_aug.jpg,3
glass317.jpg,1
metal320_aug.jpg,5
plastic207.jpg,4
paper412.jpg,2
metal286.jpg,5
paper280.jpg,2
paper192_aug.jpg,2
plastic291.jpg,4
paper340_aug.jpg,2
paper308_aug.jpg,2
metal47.jpg,5
cardboard150.jpg,3
metal367.jpg,5
glass413.jpg,1
cardboard170_aug.jpg,3
cardboard241.jpg,3
paper557_aug.jpg,2
glass258_aug.jpg,1
glass154.jpg,1
metal68.jpg,5
cardboard122_aug.jpg,3
glass376_aug.jpg,1
paper549.jpg,2
plastic226_aug.jpg,4
paper346.jpg,2
cardboard84_aug.jpg,3
glass126_aug.jpg,1
plastic29.jpg,4
paper491.jpg,2
paper152.jpg,2
paper103_aug.jpg,2
cardboard327_aug.jpg,3
metal382.jpg,5
plastic264.jpg,4
paper487.jpg,2
metal303.jpg,5
cardboard23.jpg,3
trash64_aug.jpg,6
trash11.jpg,6
metal272.jpg,5
metal86_aug.jpg,5
glass289_aug.jpg,1
trash18_aug.jpg,6
metal111.jpg,5
cardboard332_aug.jpg,3
plastic148_aug.jpg,4
paper377_aug.jpg,2
glass395_aug.jpg,1
glass209_aug.jpg,1
metal103_aug.jpg,5
paper99.jpg,2
paper181_aug.jpg,2
plastic216_aug.jpg,4
metal148.jpg,5
plastic43.jpg,4
glass69_aug.jpg,1
glass310_aug.jpg,1
metal172_aug.jpg,5
trash100.jpg,6
